test_num;manoeuvre_name;mic_num;time;freqs[Hz];Lws[dB];zeta[rad];velX[m/s];velY[m/s];velZ[m/s];RPM1;RPM2;RPM3;RPM4;X_e[m];Y_e[m];Z_e[m]
21;Hover;mic_2;-223.0530458;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[55.07377642163745, 65.15558705810261, 89.51255278595936, 102.59463620112257, 100.28480747827825, 66.84831962243409, 90.71344153348815, 92.87471534898091, 86.48338525105234, 64.64912817149, 65.93443972197473, 57.81050876118047, 74.51560844380644, 75.12187646419966, 80.20020169954002, 89.41726799655967, 83.5952510892275, 87.61848165530199, 89.17765621392441, 81.61127259434971, 88.37516135797247, 75.57082635263616, 86.42047926882618, 73.96702991928214, 79.60862578728924, 70.12852570253077, 55.97750899034273, 68.81468868952219, 79.66228820752985, 77.68591094348179, 75.33788955793887, 72.5092102097853, 69.1889400950977, 63.93508882054914, 53.487120834623525, 37.602321437353666, 55.73793298948785, 64.74569480834492, 63.89791503372449, 60.70114037165679, 47.07757913027001, 51.27915488637666, 61.908256848522115, 59.794978693688954, 48.7115770953737, 43.21914131770929, 56.489643158525055, 56.598275313836204, 40.4463882539061, 51.04248058797371, 54.09090321138802, 41.595457925682894, 53.1962776256115, 45.40582626123816, 45.795049961096275, 47.3637539415178, 47.35439388931245, 47.498268793063716, 44.10432970863411, 45.063481531284324, 49.08998089242432, 41.58269619394795, 44.75671037490944];0.3211405823669566;0.008156734;-0.049874018;-0.00071207;2889.818181818182;2681.090909090909;2541.909090909091;2768.2727272727275;-0.14192933;0.15919899872727272;0.060958107
22;Hover;mic_2;-222.3411973;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[55.568880128344716, 66.53995021205208, 98.93158937471556, 100.54033461860685, 92.78197050597406, 63.434187178629465, 95.01159617799851, 86.68992286744566, 79.86494671134115, 66.82573900187543, 66.1868139180171, 50.63631403898291, 78.12287852580826, 77.25018817654504, 74.63569639349173, 85.02818154114158, 77.11823507827945, 85.39346277418316, 87.61476253943756, 85.59556933404066, 84.80396678869482, 87.95906044276228, 85.51468187532016, 75.08970382616656, 74.62317741462199, 66.16982200458524, 59.096658694992506, 68.05727067762513, 72.8864348590358, 75.7271085891558, 77.4318999689212, 75.37995219652976, 69.164613492026, 67.09200872903571, 54.42270689467753, 39.369565827478866, 56.881240542246736, 63.020806653778514, 67.34228548112686, 63.13713638350883, 46.77834228310056, 56.38512489716242, 60.942173399595305, 59.46903069029382, 45.32979690970264, 42.56780854471519, 49.483336322828436, 56.15111943945425, 41.64474115967309, 48.10884816661055, 53.22364721050232, 39.096471035056936, 51.53758202213175, 43.61480095141238, 43.09242758961565, 47.70760856079866, 40.616037383826196, 45.1047163020828, 43.207099506052494, 43.93334859898036, 43.88496497378001, 41.758652080274445, 45.79193404991563];0.3211405823669566;8.413633333333344e-05;-0.052653257;0.000237356;2892.8333333333335;2671.5;2544.6666666666665;2769.5;-0.133112394;0.14389129266666664;0.062065993416666666
23;Hover;mic_2;-221.6539549;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[44.42847882901506, 60.88429101627169, 94.6531070472837, 99.9156795343369, 77.08277779570254, 65.55584067267687, 97.58389011648141, 90.22011853098802, 72.27527348938762, 57.365022269130364, 63.291222510866774, 53.64125275573693, 78.1284764900747, 74.93280955563216, 74.07891613916762, 86.3440190519575, 78.70566213476008, 85.47432014858657, 87.63598580589115, 81.37309147306128, 76.09510623902214, 81.73458954760235, 81.4422907674225, 75.85117667639553, 67.16289503445255, 62.513355441819584, 48.95700313214178, 62.62859945712313, 66.99843053637123, 71.73643000558096, 69.25967587996239, 66.19103516191676, 60.92495870193723, 63.94052618849355, 52.13408121058929, 36.54219894267198, 56.2269680403862, 61.449085788310214, 61.9935232652047, 59.96433775684642, 42.901080535474506, 48.641293387245966, 59.79630381657837, 62.77012317414987, 46.436770488949364, 44.23402348611616, 54.520440020450465, 53.781004171035995, 41.42269968468334, 48.30298504456748, 51.75484762709337, 38.27600254285598, 47.94909702904928, 48.28367475735693, 41.859983399776794, 47.87081751190067, 41.09898618381516, 44.51262951456543, 41.012604563171976, 42.518146857507475, 43.56405629482455, 39.67473323080229, 41.5176684628338];0.3211405823669566;0.012739042181818183;-0.01683601;0.002876209;2876.2727272727275;2672.090909090909;2551.4545454545455;2768.818181818182;-0.137490209;0.1349014270909091;0.062092038
24;Hover;mic_2;-220.9660306;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[49.288358763059215, 55.439617145927116, 82.01072611943273, 92.36232414721266, 88.2304789684678, 59.97692494389419, 85.45266981705147, 90.55092697964065, 69.05558744402563, 71.1722843524626, 66.76760929705894, 56.42111444650648, 73.28101318605073, 70.77435967407963, 73.7536859825994, 86.86787123522433, 74.19881873927255, 91.28005813606495, 87.8819683985526, 87.73268641189458, 82.96978800334081, 86.92313014256942, 84.50605681312611, 78.33839221317012, 75.46096142437325, 58.08146864432376, 49.733048212169024, 64.18952963575686, 71.86144626667905, 72.2840105701707, 70.25275911506448, 69.52387694814747, 61.60673668323601, 60.32208645172958, 51.07022560392931, 34.04410816249525, 51.14744956926461, 56.8772185311991, 55.73499921655355, 57.70256468156981, 44.021923516962396, 49.22894369784213, 56.448600485655604, 50.41502475532862, 45.36383075147252, 37.72241827709545, 47.28906860360931, 49.45958879461497, 38.101391550627895, 40.719783539693125, 44.74463861411483, 34.703178559651576, 41.028688414961245, 42.78806317465364, 34.67724754941302, 42.23033850380662, 35.28974409987348, 39.87892725530646, 35.338365575244374, 38.235544920792705, 37.64775748152268, 36.47436439657059, 37.00262599663053];0.3211405823669566;-0.031753084;0.021187844;-0.001373522;2856.25;2700.9166666666665;2570.5833333333335;2760.3333333333335;-0.134248534;0.13650174541666668;0.063389699
25;Hover;mic_2;-220.2657806;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[53.02756540706639, 66.2789254965796, 85.0651762141905, 85.22790039452445, 82.68043407064326, 71.73505565598776, 93.25402432075813, 86.5425497555661, 75.00340949731199, 67.16366819360135, 61.513508741128994, 57.59324234456484, 73.09920098428162, 79.46417631562005, 83.30360131513855, 76.46996410761166, 79.83326726829277, 89.70116704779909, 84.94171510643557, 83.10295982794489, 83.70018536910287, 88.36389618681041, 82.17471206049764, 72.2231426529721, 77.22459645902869, 60.41639576596204, 49.790326701515546, 67.05176579779065, 69.7053594805376, 69.90857708920431, 66.13972926080811, 69.87248860079956, 63.67452709674162, 59.349153616695546, 50.91870712890267, 35.373987073920816, 52.3569337426037, 64.07692246903312, 63.37587278188288, 56.68144420124874, 42.82560184751361, 53.08880952958239, 57.7637352933795, 58.76864437901253, 48.36231555159593, 42.32187267331167, 55.392973119742436, 53.7258198849415, 43.02968871691518, 45.839140504780374, 51.7325270851961, 39.07281955497135, 47.77917817622132, 45.05464021648402, 41.23129096476884, 45.68007627934696, 38.921668672967385, 45.930909155953785, 40.4728598259686, 41.52861335497953, 41.996609131524906, 38.110334500392824, 40.12195664474498];0.3211405823669566;0.027921552000000002;0.000403192;-0.004767611;2872.0833333333335;2658;2541.0833333333335;2787.4166666666665;-0.13352692;0.14306123841666665;0.065218662
26;Hover;mic_2;-219.5669306;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[52.739166917878606, 63.43949931523041, 102.80373595968561, 79.78033078799305, 92.07724547481747, 57.44455982300258, 94.41327108200034, 75.17269315816978, 79.52752153249267, 57.71546917613314, 45.70766922487536, 49.712733475751904, 76.88303269590277, 77.44258735673645, 83.31522522677601, 76.75473616265366, 85.7675512075235, 72.98876099543398, 80.9989940149471, 77.38976583413698, 78.24151202229322, 83.09136004685382, 74.31329658084347, 75.07714258005473, 70.5891410374477, 58.1020667429948, 53.060912596458834, 63.80682218405309, 66.66098311918022, 68.00843017090335, 72.99858687107064, 66.77542495877063, 62.69768241819273, 60.747456564405276, 47.944801790952795, 37.79062196470987, 50.53442128190221, 60.28825393463936, 61.113977142863476, 55.47322170429027, 40.23568525251778, 46.44187865443993, 57.82182043550699, 57.238619995983456, 44.954625359328304, 41.63071158630143, 51.677699298510824, 54.25296219467327, 40.38290230746772, 46.032335514957545, 50.225607139933814, 38.92985165888862, 48.512967374222605, 41.98680878000389, 41.47569416797428, 45.92973986435343, 40.32010195622246, 45.035197104036115, 43.07032740846951, 45.18867385374661, 45.32529220767653, 41.058147655338814, 42.12994488950794];0.3211405823669566;-0.029590383;3.3531333333327216e-06;-0.000434154;2893.6666666666665;2613.5333333333333;2509.8;2828.4;-0.133460854;0.1478454540666667;0.066148903
27;Hover;mic_2;-218.8935912;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[62.96494066383387, 62.2156793195976, 100.02522501440835, 71.2393009055389, 94.267789128954, 75.23042875836336, 89.09957566588423, 71.98800235214347, 88.40664172342716, 71.96774641846667, 41.998235484071046, 64.63666707293919, 72.71159322642924, 76.16239316038207, 89.26226005460948, 70.6395591776648, 92.39397751923336, 71.94860772295901, 87.23674354571871, 75.85960113964974, 85.86978421022765, 83.47030259896991, 70.01994996345158, 73.40841167609418, 68.83895270970781, 62.085990209302466, 49.296276025726165, 62.94943659857552, 67.85344043617653, 67.6646497787979, 70.52875216482845, 64.60511402645803, 63.777807343575965, 57.05506249632455, 52.373875366596636, 38.899403590911994, 54.68346935126093, 60.63275951758282, 63.05612533658439, 60.925517721333165, 44.1199422138311, 54.517084629787085, 60.45903465035789, 59.89066745647832, 46.29914490575438, 46.08576267876147, 54.73508229267559, 55.37953446644128, 43.452048179762734, 51.483757712950656, 54.795047718589174, 40.25501372422, 50.73223619474501, 46.0393959025052, 43.860388290122955, 48.3071612108997, 42.04673464950173, 46.28448270950817, 43.456846010520785, 42.932803138961845, 43.27334925364424, 42.98729654775505, 44.98223597909295];0.3211405823669566;-0.00038512;-0.027344418;-0.000658853;2907;2610.6363636363635;2486.2727272727275;2847.909090909091;-0.132013815;0.15138877436363635;0.065926918
28;Hover;mic_2;-218.1909473;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[63.79519281395086, 75.36232890919544, 100.88706862501247, 59.0538205122198, 100.19511119438336, 75.60775895653508, 94.02384970691897, 74.09511703832796, 86.1744335723761, 68.14584480196442, 35.99181068313142, 62.901848403192425, 76.58675229043044, 81.10312748281176, 80.9880776058189, 73.20814293920172, 92.54990251660612, 76.63729883353352, 94.87445175355452, 83.40177909423551, 90.86085257228062, 84.07362187565505, 83.51839051926297, 85.6538621822334, 76.21206119846717, 64.91603456210558, 49.89892763021447, 67.41175134297747, 73.90168403910334, 75.55079393029361, 74.94744587172866, 73.44534933171822, 68.39688949821506, 63.466531616551535, 56.29967369748711, 39.34581930714672, 55.521722060845235, 64.14564616488617, 64.26067784692144, 60.56623262912293, 45.6804218595171, 50.31598699116831, 61.556052098615865, 61.90081573870188, 50.108961541531826, 46.115945519069435, 54.30034950402457, 58.005426189289, 44.53155525142723, 51.97165056392964, 57.04679769025516, 44.327600617107386, 54.944699485253885, 51.368831720515125, 48.19325435156958, 52.96647651457265, 47.1404399384413, 50.07698791486213, 48.33824160845694, 49.365580920251205, 46.76783416011128, 47.45921805587061, 45.877336360527195];0.3211405823669566;0.000779531;0.011015125;-0.001448671;2950.75;2579.6666666666665;2468.1666666666665;2864.1666666666665;-0.133367356;0.14789307916666666;0.064861816
29;Hover;mic_2;-217.5032486;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[62.196527632097116, 64.57309275631728, 88.49545293808093, 92.16983700089422, 95.54566763654728, 62.564881677060285, 92.1300660507768, 90.49616106391576, 81.0592895102437, 78.41085128118974, 52.914598474651875, 62.88232173035037, 69.69135283439599, 74.29803846108366, 92.0608519501833, 90.31552543384689, 79.3001348804849, 86.12646406521115, 94.00150669012996, 90.42300831458212, 89.3537122095471, 90.08723752091839, 83.23523712446826, 77.37268715239271, 78.55527046893454, 62.86377592579125, 56.89642598076532, 69.77111254284647, 67.17641720867212, 77.20498864128488, 70.2542585992427, 67.67194362879182, 69.07057041233303, 60.10191580041674, 52.45138131535338, 37.07227101012523, 57.772440296962216, 65.14265848153845, 67.86643209875794, 63.247967048742055, 50.11818076558599, 53.18195021038762, 64.1656108298132, 60.51937634941503, 49.81273314722253, 48.31850643812112, 59.86622138086537, 60.86038506939722, 44.39992532624463, 52.768352091897384, 55.488832389894355, 44.506660922988544, 52.7384878381121, 50.445919617807704, 49.89122651018961, 53.20144063163348, 45.17154247976052, 49.85879074200679, 47.78014512793288, 48.464533316911215, 49.968343143483025, 46.63897221664825, 45.6913454333546];0.3211405823669566;-0.010461101;0.014492706999999997;0.001602167;2937.6153846153848;2619.769230769231;2525.923076923077;2810.769230769231;-0.148210462;0.15010336415384615;0.060641287
30;Hover;mic_2;-216.8008639;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[64.78684808380558, 70.60798599843791, 94.89218304930486, 92.28840530954896, 90.77001091623563, 67.0304810218933, 91.75222883221777, 88.24810249956009, 76.7241473911744, 75.4001466734215, 56.16098453562243, 60.028312501322304, 70.81572027991444, 72.02797248895814, 89.7487799041142, 86.63537894027549, 78.89822337807973, 82.30656464933324, 91.8573504147837, 83.63728807023841, 88.2288518221168, 92.04292431643452, 85.08875137717826, 77.5737590613346, 70.94248240659809, 63.784201257179724, 54.838854236466155, 61.43717470263923, 68.90135336544427, 72.51188483366698, 68.14007496102433, 71.81450601447062, 67.2519653218326, 60.60604585216125, 49.33791347311438, 36.21372971064373, 54.16561894528937, 62.01629792996841, 58.025320988351574, 58.42324365066945, 45.289821135065324, 53.43473726843422, 60.829102833476405, 61.99476185194425, 49.80021402601125, 40.861619234589874, 54.32716560117648, 54.355146839155175, 42.94071647803685, 51.00405468736245, 56.92129265831555, 44.00207493943433, 54.699770736080296, 49.78553398119757, 48.84875593386181, 53.629156282765976, 43.86982539707106, 50.77894230637601, 49.20735830626154, 48.90776132443853, 48.58291111599734, 45.5749458241472, 48.608231350619334];0.3211405823669566;-0.039018853;-0.007176262;-0.000636001;2901.75;2630.3333333333335;2526.5833333333335;2811.1666666666665;-0.171459842;0.15293749766666664;0.060545751
31;Hover;mic_3;-181.1900078;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[46.16208512377193, 58.23399489190671, 84.40260146436584, 70.84765754689116, 82.24815148761095, 56.71033460905804, 82.9182200068049, 77.59128965139993, 61.12499344183665, 70.44309624521566, 62.87491463496955, 68.55538170106814, 68.04171633935351, 70.8832153038263, 81.09316002423826, 68.41466327068848, 65.81328917644467, 54.05427854609872, 67.55691409525274, 67.74482812251476, 79.40987406067988, 84.25350109094833, 73.19139140738864, 78.55219358460853, 68.93405372548398, 74.86434652563412, 70.7992987943106, 71.62645915741973, 62.144005315951645, 56.31588305447984, 46.28414788815428, 59.319932843337426, 61.490032146176, 65.7791417486881, 66.6897117742856, 67.61091163988644, 61.794883692659454, 55.117308991750924, 45.57123705704165, 54.45678782428431, 60.253989426179004, 63.078655532197544, 60.85437113841806, 52.12473731334224, 38.851814933350035, 51.14082714179993, 59.610831334725304, 58.612850054270325, 43.26425206294624, 51.40740460211247, 56.663424206258796, 50.07304980662502, 40.31824694571303, 52.892641798895106, 49.04152136117192, 44.526368803365685, 50.125522098202566, 40.29874717715348, 49.230181264339656, 44.28960166110898, 48.426996892747184, 41.947475816313954, 44.668214393148496];0.5899212871740833;-0.026100018;-0.026254822;-0.005617318;2903.3636363636365;2618;2494.3636363636365;2827.7272727272725;-0.128845713;0.11527883972727272;0.057122379
